"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"UChiCogDevLab_mn026","mn026","UChiCogDevLab","2026-08-20_12h13.44.954","(Intercept)",-0.348087460229407,0.288081408661165,-1.20829546705952,0.226933631440498,-2.03140549998707
"UChiCogDevLab_mn026","mn026","UChiCogDevLab","2026-08-20_12h13.44.954","log_numRatio",2.98472551500579,1.24261810119334,2.40196526361512,0.0163072568529929,0.23690847872997
"UChiCogDevLab_mn026","mn026","UChiCogDevLab","2026-08-20_12h13.44.954","log_sizeRatio",-1.09258680112265,0.426310293131563,-2.56289097102676,0.0103804640370946,-0.647185908213409
"UChiCogDevLab_mn026","mn026","UChiCogDevLab","2026-08-20_12h13.44.954","log_spaceRatio",1.66138573199806,1.16164604983948,1.43019961392512,0.15265973623667,0.425612648265702
