"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"UChiCogDevLab_mn028","mn028","UChiCogDevLab","2026-08-21_10h23.05.315","(Intercept)",-0.734582914472642,0.224287526889333,-3.27518397773006,0.00105593182151595,-0.962596280495007
"UChiCogDevLab_mn028","mn028","UChiCogDevLab","2026-08-21_10h23.05.315","log_numRatio",0.502834428321023,0.645430606348895,0.779068149813165,0.435939570869758,1.40624177932206
"UChiCogDevLab_mn028","mn028","UChiCogDevLab","2026-08-21_10h23.05.315","log_sizeRatio",-0.114029856287493,0.11485339706828,-0.992829634979819,0.320792985309538,-6.20106702058612
"UChiCogDevLab_mn028","mn028","UChiCogDevLab","2026-08-21_10h23.05.315","log_spaceRatio",0.139766634497737,0.749931875683401,0.186372441323913,0.85215270242888,5.05919587838396
