"participant","hc_pid","hc_siteid","hc_qualtrics_id","hc_was.the.task.completed","hc_yes_date","hc_no_reason","hc_prompts","hc_highestcount","hc_complete"
"UChiCogDevLab_mn002","mn002","UChiCogDevLab","R_74d8GIeFDFtSrV4","Yes (please include date of testing)","07/24/2026","","Prompt 1: “Can you start counting with one? Count like this. One…”","3",1
