"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"UChiCogDevLab_mn003","mn003","UChiCogDevLab","2026-07-27_10h20.44.815","(Intercept)",0.146043583922767,0.191226824121491,0.76371913089966,0.445034637659972,4.84175177158408
"UChiCogDevLab_mn003","mn003","UChiCogDevLab","2026-07-27_10h20.44.815","log_numRatio",1.14644782079174,0.614093378529606,1.86689493955596,0.0619162606900674,0.616780605591117
"UChiCogDevLab_mn003","mn003","UChiCogDevLab","2026-07-27_10h20.44.815","log_sizeRatio",-0.136458033819816,0.136973724892448,-0.99623510952165,0.319135924198282,-5.18186259462183
"UChiCogDevLab_mn003","mn003","UChiCogDevLab","2026-07-27_10h20.44.815","log_spaceRatio",1.10342162002295,0.678080571829134,1.62727213529574,0.10367931320143,0.640831000911365
