"participant","gn_pid","gn_siteid","Query","NumTrials","accuracy","AccPass","SpecificityPass","AccCumul","SpecificityCumul","KnowerLevel"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",1,2,1,1,1,1,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",2,1,1,1,1,1,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",3,1,0,0,1,0,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",4,2,0,0,1,0,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",5,1,1,1,1,0,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",6,2,0,0,1,0,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",8,1,0,0,1,0,1,"not_calculated"
"UChiCogDevLab_mn027","mn027","UChiCogDevLab",10,1,0,0,1,0,1,"not_calculated"
