"participant","gn_pid","gn_siteid","Query","NumTrials","accuracy","AccPass","SpecificityPass","AccCumul","SpecificityCumul","KnowerLevel"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",1,3,1,1,1,1,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",2,3,1,1,1,1,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",3,3,1,1,1,1,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",4,3,1,1,1,1,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",5,3,0.333333333333333,0,1,0,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",6,3,0.666666666666667,1,1,0,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",8,2,0.5,0,1,0,1,"not_calculated"
"UChiCogDevLab_mn034","mn034","UChiCogDevLab",10,3,0.333333333333333,0,1,0,1,"not_calculated"
