"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"UChiCogDevLab_mn006","mn006","UChiCogDevLab","2026-07-28_14h29.07.186","(Intercept)",-0.00670830757513712,0.185426464894629,-0.0361777245710272,0.971140647577318,-105.407626777175
"UChiCogDevLab_mn006","mn006","UChiCogDevLab","2026-07-28_14h29.07.186","log_numRatio",-0.169001166608025,0.520069015392225,-0.32495911428326,0.745212015831128,-4.18403491158488
"UChiCogDevLab_mn006","mn006","UChiCogDevLab","2026-07-28_14h29.07.186","log_sizeRatio",0.0423356188332307,0.0987696685482601,0.428629755019832,0.668192688053042,16.702408059086
"UChiCogDevLab_mn006","mn006","UChiCogDevLab","2026-07-28_14h29.07.186","log_spaceRatio",-0.0907893144769814,0.612125833479363,-0.148318057352569,0.882091765261411,-7.78843617511647
