"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"UChiCogDevLab_mn023","mn023","UChiCogDevLab","2026-08-13_17h16.39.943","(Intercept)",-0.171465171896492,0.189918925215379,-0.902833520682792,0.366614257676316,-4.12390909107421
"UChiCogDevLab_mn023","mn023","UChiCogDevLab","2026-08-13_17h16.39.943","log_numRatio",-0.77720431952165,0.539543760240926,-1.44048430691627,0.14973042676287,-0.909808094764263
"UChiCogDevLab_mn023","mn023","UChiCogDevLab","2026-08-13_17h16.39.943","log_sizeRatio",-0.0199618715570896,0.101062770641594,-0.197519535931603,0.843420995108394,-35.4228700031593
"UChiCogDevLab_mn023","mn023","UChiCogDevLab","2026-08-13_17h16.39.943","log_spaceRatio",-1.02530897839806,0.634675069153695,-1.61548645634569,0.106205390968593,-0.689652383900247
