"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"UChiCogDevLab_mn029","mn029","UChiCogDevLab","2026-08-21_12h54.02.393","(Intercept)",0.064495328009981,0.211922063935679,0.304335125905323,0.76087258690254,10.9636899757626
"UChiCogDevLab_mn029","mn029","UChiCogDevLab","2026-08-21_12h54.02.393","log_numRatio",1.67771385063771,0.790270681456437,2.1229610183004,0.0337571185495106,0.421470431872379
"UChiCogDevLab_mn029","mn029","UChiCogDevLab","2026-08-21_12h54.02.393","log_sizeRatio",-0.0733316804758735,0.246028748117926,-0.29806142996234,0.765656278745228,-9.64258253183205
"UChiCogDevLab_mn029","mn029","UChiCogDevLab","2026-08-21_12h54.02.393","log_spaceRatio",0.278458550049718,0.7931364654537,0.3510852951269,0.725524359443107,2.53936099667363
