"participant","gn_pid","gn_siteid","Query","NumTrials","accuracy","AccPass","SpecificityPass","AccCumul","SpecificityCumul","KnowerLevel"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",1,3,1,1,1,1,1,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",2,3,1,1,0,1,0,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",3,3,0,0,1,0,0,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",4,3,0.666666666666667,1,1,0,0,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",5,3,0.666666666666667,1,1,0,0,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",6,3,0,0,1,0,0,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",8,3,0,0,1,0,0,"1-knower"
"UChiCogDevLab_mn010","mn010","UChiCogDevLab",10,3,0,0,1,0,0,"1-knower"
